dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.410835,17.016556,0.775000,0.500000,0.000000,0.000000,6.204693
0.020000,6.420804,17.015767,0.785000,0.500000,0.000000,0.000000,6.203716
0.020000,6.430772,17.014968,0.795000,0.500000,0.000000,0.000000,6.202740
0.020000,6.440739,17.014160,0.805000,0.500000,0.000000,0.000000,6.201765
0.020000,6.450706,17.013342,0.815000,0.500000,0.000000,0.000000,6.200792
0.020000,6.460671,17.012514,0.825000,0.500000,0.000000,0.000000,6.199820
0.020000,6.470636,17.011676,0.835000,0.500000,0.000000,0.000000,6.198850
0.020000,6.480600,17.010829,0.845000,0.500000,0.000000,0.000000,6.197882
0.020000,6.490564,17.009972,0.855000,0.500000,0.000000,0.000000,6.196915
0.020000,6.500526,17.009106,0.865000,0.500000,0.000000,0.000000,6.195949
0.020000,6.510488,17.008230,0.875000,0.500000,0.000000,0.000000,6.194985
0.020000,6.520448,17.007344,0.885000,0.500000,0.000000,0.000000,6.194022
0.020000,6.530408,17.006449,0.895000,0.500000,0.000000,0.000000,6.193061
0.020000,6.540367,17.005544,0.905000,0.500000,0.000000,0.000000,6.192102
0.020000,6.550325,17.004630,0.915000,0.500000,0.000000,0.000000,6.191144
0.020000,6.560282,17.003706,0.925000,0.500000,0.000000,0.000000,6.190187
0.020000,6.570239,17.002772,0.935000,0.500000,0.000000,0.000000,6.189233
0.020000,6.580194,17.001830,0.945000,0.500000,0.000000,0.000000,6.188279
0.020000,6.590149,17.000877,0.955000,0.500000,0.000000,0.000000,6.187327
0.020000,6.600102,16.999915,0.965000,0.500000,0.000000,0.000000,6.186377
0.020000,6.610055,16.998944,0.975000,0.500000,0.000000,0.000000,6.185429
0.020000,6.620007,16.997963,0.985000,0.500000,0.000000,0.000000,6.184482
0.020000,6.629958,16.996973,0.995000,0.500000,0.000000,0.000000,6.183536
0.020000,6.639908,16.995974,1.005000,0.500000,0.000000,0.000000,6.182592
0.020000,6.649857,16.994965,1.015000,0.500000,0.000000,0.000000,6.181650
0.020000,6.659805,16.993946,1.025000,0.500000,0.000000,0.000000,6.180709
0.020000,6.669752,16.992919,1.035000,0.500000,0.000000,0.000000,6.179770
0.020000,6.679698,16.991882,1.045000,0.500000,0.000000,0.000000,6.178832
0.020000,6.689643,16.990836,1.055000,0.500000,0.000000,0.000000,6.177896
0.020000,6.699587,16.989780,1.065000,0.500000,0.000000,0.000000,6.176962
0.020000,6.709530,16.988715,1.075000,0.500000,0.000000,0.000000,6.176029
0.020000,6.719472,16.987641,1.085000,0.500000,0.000000,0.000000,6.175098
0.020000,6.729413,16.986558,1.095000,0.500000,0.000000,0.000000,6.174169
0.020000,6.739354,16.985465,1.105000,0.500000,0.000000,0.000000,6.173241
0.020000,6.749293,16.984363,1.115000,0.500000,0.000000,0.000000,6.172314
0.020000,6.759231,16.983252,1.125000,0.500000,0.000000,0.000000,6.171390
0.020000,6.769168,16.982132,1.135000,0.500000,0.000000,0.000000,6.170467
0.020000,6.779104,16.981002,1.145000,0.500000,0.000000,0.000000,6.169545
0.020000,6.789039,16.979864,1.155000,0.500000,0.000000,0.000000,6.168626
0.020000,6.798973,16.978716,1.165000,0.500000,0.000000,0.000000,6.167707
0.020000,6.808906,16.977559,1.175000,0.500000,0.000000,0.000000,6.166791
0.020000,6.818837,16.976394,1.185000,0.500000,0.000000,0.000000,6.165876
0.020000,6.828768,16.975219,1.195000,0.500000,0.000000,0.000000,6.164963
0.020000,6.838698,16.974035,1.205000,0.500000,0.000000,0.000000,6.164052
0.020000,6.848626,16.972842,1.215000,0.500000,0.000000,0.000000,6.163142
0.020000,6.858554,16.971640,1.225000,0.500000,0.000000,0.000000,6.162234
0.020000,6.868480,16.970429,1.235000,0.500000,0.000000,0.000000,6.161327
0.020000,6.878406,16.969208,1.245000,0.500000,0.000000,0.000000,6.160423
0.020000,6.888330,16.967979,1.255000,0.500000,0.000000,0.000000,6.159520
0.020000,6.898253,16.966741,1.265000,0.500000,0.000000,0.000000,6.158618
0.020000,6.908175,16.965495,1.275000,0.500000,0.000000,0.000000,6.157718
0.020000,6.918096,16.964239,1.285000,0.500000,0.000000,0.000000,6.156820
0.020000,6.928015,16.962974,1.295000,0.500000,0.000000,0.000000,6.155924
0.020000,6.937934,16.961700,1.305000,0.500000,0.000000,0.000000,6.155029
0.020000,6.947851,16.960418,1.315000,0.500000,0.000000,0.000000,6.154137
0.020000,6.957768,16.959127,1.325000,0.500000,0.000000,0.000000,6.153245
0.020000,6.967683,16.957826,1.335000,0.500000,0.000000,0.000000,6.152356
0.020000,6.977597,16.956517,1.345000,0.500000,0.000000,0.000000,6.151468
0.020000,6.987509,16.955200,1.355000,0.500000,0.000000,0.000000,6.150582
0.020000,6.997421,16.953873,1.365000,0.500000,0.000000,0.000000,6.149698
0.020000,7.007331,16.952538,1.375000,0.500000,0.000000,0.000000,6.148815
0.020000,7.017241,16.951194,1.385000,0.500000,0.000000,0.000000,6.147934
0.020000,7.027149,16.949841,1.395000,0.500000,0.000000,0.000000,6.147055
0.020000,7.037056,16.948480,1.405000,0.500000,0.000000,0.000000,6.146178
