dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.401718,15.356281,10.096083,0.470289,-0.003589,-0.005182,6.107730
0.020000,15.410978,15.354644,10.105487,0.470218,-0.003556,0.001671,6.108524
0.020000,15.420239,15.353013,10.114890,0.470149,-0.003476,0.003985,6.109320
0.020000,15.429499,15.351391,10.124291,0.470079,-0.003470,0.000301,6.110118
0.020000,15.438760,15.349775,10.133692,0.470010,-0.003464,0.000304,6.110917
0.020000,15.448020,15.348168,10.143090,0.469941,-0.003458,0.000308,6.111719
0.020000,15.457280,15.346568,10.152488,0.469872,-0.003451,0.000312,6.112522
0.020000,15.466540,15.344976,10.161884,0.469799,-0.003644,-0.009629,6.113328
0.020000,15.475801,15.343392,10.171278,0.469730,-0.003459,0.009253,6.114135
0.020000,15.485060,15.341815,10.180672,0.469661,-0.003441,0.000892,6.114944
0.020000,15.494320,15.340246,10.190064,0.469592,-0.003435,0.000321,6.115755
0.020000,15.503580,15.338685,10.199454,0.469524,-0.003428,0.000325,6.116568
0.020000,15.512840,15.337132,10.208843,0.469455,-0.003422,0.000329,6.117382
0.020000,15.522099,15.335586,10.218231,0.469386,-0.003486,-0.003243,6.118199
0.020000,15.531359,15.334048,10.227617,0.469314,-0.003576,-0.004457,6.119017
0.020000,15.540618,15.332518,10.237002,0.469246,-0.003411,0.008252,6.119837
0.020000,15.549878,15.330996,10.246386,0.469178,-0.003404,0.000339,6.120659
0.020000,15.559137,15.329482,10.255768,0.469110,-0.003397,0.000343,6.121482
0.020000,15.568396,15.327975,10.265149,0.469042,-0.003390,0.000346,6.122308
0.020000,15.577655,15.326477,10.274528,0.468974,-0.003383,0.000350,6.123135
0.020000,15.586914,15.324986,10.283906,0.468903,-0.003554,-0.008532,6.123965
0.020000,15.596172,15.323503,10.293283,0.468834,-0.003460,0.004689,6.124796
0.020000,15.605431,15.322028,10.302658,0.468767,-0.003371,0.004439,6.125629
0.020000,15.614689,15.320561,10.312032,0.468699,-0.003364,0.000361,6.126463
0.020000,15.623948,15.319102,10.321405,0.468632,-0.003357,0.000365,6.127300
0.020000,15.633206,15.317651,10.330776,0.468565,-0.003349,0.000368,6.128138
0.020000,15.642464,15.316208,10.340146,0.468498,-0.003361,-0.000605,6.128978
0.020000,15.651722,15.314773,10.349515,0.468426,-0.003605,-0.012190,6.129820
0.020000,15.660980,15.313346,10.358882,0.468359,-0.003336,0.013430,6.130664
0.020000,15.670238,15.311927,10.368248,0.468293,-0.003329,0.000379,6.131509
0.020000,15.679495,15.310516,10.377612,0.468226,-0.003321,0.000383,6.132357
0.020000,15.688753,15.309113,10.386975,0.468160,-0.003314,0.000387,6.133206
0.020000,15.698010,15.307718,10.396337,0.468094,-0.003306,0.000391,6.134057
0.020000,15.707267,15.306331,10.405698,0.468025,-0.003446,-0.007017,6.134909
0.020000,15.716524,15.304953,10.415057,0.467956,-0.003465,-0.000926,6.135764
0.020000,15.725781,15.303582,10.424415,0.467890,-0.003292,0.008625,6.136620
0.020000,15.735038,15.302220,10.433771,0.467824,-0.003284,0.000402,6.137478
0.020000,15.744295,15.300865,10.443126,0.467759,-0.003276,0.000406,6.138338
0.020000,15.753551,15.299519,10.452480,0.467693,-0.003268,0.000410,6.139199
0.020000,15.762808,15.298181,10.461833,0.467628,-0.003259,0.000414,6.140063
0.020000,15.772064,15.296851,10.471184,0.467557,-0.003559,-0.014972,6.140928
0.020000,15.781320,15.295530,10.480534,0.467491,-0.003292,0.013343,6.141794
0.020000,15.790575,15.294216,10.489882,0.467426,-0.003245,0.002357,6.142663
0.020000,15.799831,15.292911,10.499230,0.467361,-0.003236,0.000425,6.143533
0.020000,15.809087,15.291614,10.508575,0.467297,-0.003228,0.000429,6.144406
0.020000,15.818342,15.290326,10.517920,0.467233,-0.003219,0.000433,6.145279
0.020000,15.827597,15.289045,10.527263,0.467166,-0.003330,-0.005561,6.146155
0.020000,15.836852,15.287773,10.536605,0.467097,-0.003464,-0.006658,6.147032
0.020000,15.846107,15.286509,10.545946,0.467033,-0.003204,0.012989,6.147911
0.020000,15.855361,15.285254,10.555285,0.466969,-0.003195,0.000445,6.148792
0.020000,15.864616,15.284007,10.564623,0.466905,-0.003186,0.000449,6.149675
0.020000,15.873870,15.282768,10.573960,0.466841,-0.003177,0.000453,6.150559
0.020000,15.883124,15.281538,10.583296,0.466778,-0.003168,0.000457,6.151445
0.020000,15.892378,15.280316,10.592630,0.466709,-0.003474,-0.015317,6.152333
0.020000,15.901632,15.279102,10.601963,0.466644,-0.003253,0.011067,6.153222
0.020000,15.910885,15.277897,10.611295,0.466581,-0.003151,0.005068,6.154113
0.020000,15.920139,15.276700,10.620625,0.466518,-0.003142,0.000469,6.155006
0.020000,15.929392,15.275512,10.629954,0.466455,-0.003132,0.000473,6.155901
0.020000,15.938645,15.274332,10.639282,0.466393,-0.003123,0.000477,6.156797
0.020000,15.947897,15.273160,10.648608,0.466328,-0.003220,-0.004836,6.157695
0.020000,15.957150,15.271997,10.657934,0.466259,-0.003443,-0.011184,6.158595
0.020000,15.966402,15.270843,10.667258,0.466197,-0.003106,0.016881,6.159496
0.020000,15.975654,15.269697,10.676580,0.466135,-0.003096,0.000489,6.160399
0.020000,15.984906,15.268559,10.685902,0.466074,-0.003086,0.000494,6.161304
0.020000,15.994157,15.267430,10.695222,0.466012,-0.003076,0.000498,6.162210
0.020000,16.003409,15.266310,10.704541,0.465951,-0.003066,0.000502,6.163118
0.020000,16.012660,15.265198,10.713859,0.465883,-0.003405,-0.016947,6.164028
0.020000,16.021911,15.264095,10.723175,0.465819,-0.003183,0.011095,6.164939
0.020000,16.031161,15.263000,10.732490,0.465758,-0.003048,0.006763,6.165852
0.020000,16.040412,15.261914,10.741804,0.465697,-0.003038,0.000514,6.166767
0.020000,16.049662,15.260836,10.751117,0.465637,-0.003027,0.000519,6.167684
0.020000,16.058912,15.259767,10.760428,0.465576,-0.003017,0.000523,6.168602
0.020000,16.068161,15.258707,10.769739,0.465514,-0.003132,-0.005742,6.169521
0.020000,16.077411,15.257656,10.779048,0.465446,-0.003386,-0.012727,6.170443
0.020000,16.086660,15.256613,10.788355,0.465386,-0.002998,0.019424,6.171366
0.020000,16.095909,15.255579,10.797662,0.465326,-0.002987,0.000535,6.172290
0.020000,16.105157,15.254553,10.806967,0.465267,-0.002976,0.000540,6.173216
0.020000,16.114406,15.253536,10.816271,0.465208,-0.002965,0.000544,6.174144
0.020000,16.123654,15.252528,10.825574,0.465148,-0.002954,0.000549,6.175074
0.020000,16.132902,15.251529,10.834876,0.465081,-0.003372,-0.020904,6.176005
0.020000,16.142149,15.250538,10.844176,0.465020,-0.003063,0.015482,6.176938
0.020000,16.151397,15.249556,10.853475,0.464961,-0.002934,0.006428,6.177872
0.020000,16.160644,15.248583,10.862774,0.464903,-0.002923,0.000561,6.178808
0.020000,16.169890,15.247619,10.872070,0.464844,-0.002912,0.000566,6.179745
0.020000,16.179137,15.246664,10.881366,0.464786,-0.002900,0.000570,6.180685
0.020000,16.188383,15.245717,10.890661,0.464725,-0.003089,-0.009444,6.181625
0.020000,16.197629,15.244779,10.899954,0.464659,-0.003269,-0.008986,6.182568
0.020000,16.206874,15.243850,10.909246,0.464602,-0.002879,0.019479,6.183511
0.020000,16.216119,15.242930,10.918537,0.464544,-0.002868,0.000583,6.184457
0.020000,16.225364,15.242019,10.927826,0.464487,-0.002856,0.000587,6.185404
0.020000,16.234609,15.241116,10.937115,0.464430,-0.002844,0.000592,6.186353
0.020000,16.243853,15.240223,10.946403,0.464374,-0.002832,0.000596,6.187303
0.020000,16.253097,15.239338,10.955689,0.464306,-0.003402,-0.028510,6.188254
0.020000,16.262341,15.238462,10.964974,0.464248,-0.002865,0.026844,6.189208
0.020000,16.271584,15.237595,10.974257,0.464192,-0.002810,0.002768,6.190163
0.020000,16.280827,15.236738,10.983540,0.464136,-0.002798,0.000609,6.191119
0.020000,16.290070,15.235889,10.992822,0.464080,-0.002786,0.000614,6.192077
