dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.228930,3.297640,0.743044,0.508187,-0.000347,-0.011227,3.352041
0.020000,18.218990,3.295518,0.753207,0.508179,-0.000431,-0.004227,3.351823
0.020000,18.209050,3.293398,0.763371,0.508176,-0.000114,0.015882,3.351605
0.020000,18.199110,3.291281,0.773534,0.508169,-0.000357,-0.012180,3.351387
0.020000,18.189169,3.289165,0.783697,0.508161,-0.000430,-0.003654,3.351170
0.020000,18.179228,3.287052,0.793860,0.508159,-0.000106,0.016246,3.350952
0.020000,18.169287,3.284941,0.804023,0.508151,-0.000368,-0.013100,3.350735
0.020000,18.159345,3.282832,0.814186,0.508143,-0.000430,-0.003100,3.350518
0.020000,18.149403,3.280725,0.824349,0.508141,-0.000098,0.016595,3.350301
0.020000,18.139461,3.278620,0.834512,0.508133,-0.000377,-0.013986,3.350084
0.020000,18.129518,3.276518,0.844674,0.508125,-0.000429,-0.002562,3.349867
0.020000,18.119575,3.274418,0.854837,0.508123,-0.000090,0.016928,3.349650
0.020000,18.109632,3.272320,0.864999,0.508115,-0.000387,-0.014841,3.349434
0.020000,18.099688,3.270224,0.875161,0.508106,-0.000428,-0.002040,3.349218
0.020000,18.089744,3.268130,0.885323,0.508105,-0.000083,0.017246,3.349002
0.020000,18.079800,3.266039,0.895485,0.508097,-0.000396,-0.015664,3.348786
0.020000,18.069855,3.263949,0.905647,0.508088,-0.000427,-0.001535,3.348570
0.020000,18.059910,3.261862,0.915809,0.508087,-0.000076,0.017549,3.348354
0.020000,18.049965,3.259777,0.925970,0.508079,-0.000405,-0.016457,3.348139
0.020000,18.040019,3.257694,0.936132,0.508070,-0.000426,-0.001046,3.347924
0.020000,18.030073,3.255614,0.946293,0.508069,-0.000069,0.017837,3.347709
0.020000,18.020127,3.253535,0.956454,0.508061,-0.000413,-0.017219,3.347494
0.020000,18.010180,3.251459,0.966615,0.508052,-0.000425,-0.000572,3.347279
0.020000,18.000233,3.249384,0.976776,0.508051,-0.000063,0.018112,3.347064
0.020000,17.990286,3.247312,0.986937,0.508042,-0.000422,-0.017952,3.346850
0.020000,17.980338,3.245243,0.997098,0.508034,-0.000419,0.000140,3.346636
0.020000,17.970390,3.243175,1.007259,0.508033,-0.000067,0.017608,3.346421
0.020000,17.960442,3.241109,1.017419,0.508024,-0.000425,-0.017892,3.346207
0.020000,17.950493,3.239046,1.027579,0.508016,-0.000409,0.000758,3.345994
0.020000,17.940544,3.236985,1.037740,0.508014,-0.000078,0.016568,3.345780
0.020000,17.930595,3.234925,1.047900,0.508006,-0.000424,-0.017281,3.345566
0.020000,17.920645,3.232868,1.058060,0.507998,-0.000400,0.001172,3.345353
0.020000,17.910695,3.230814,1.068220,0.507996,-0.000089,0.015558,3.345140
0.020000,17.900745,3.228761,1.078379,0.507988,-0.000423,-0.016685,3.344927
0.020000,17.890794,3.226710,1.088539,0.507980,-0.000391,0.001572,3.344714
0.020000,17.880844,3.224662,1.098699,0.507978,-0.000100,0.014577,3.344501
0.020000,17.870892,3.222616,1.108858,0.507969,-0.000422,-0.016104,3.344289
0.020000,17.860941,3.220572,1.119017,0.507962,-0.000383,0.001959,3.344076
0.020000,17.850989,3.218530,1.129176,0.507960,-0.000110,0.013624,3.343864
0.020000,17.841037,3.216490,1.139335,0.507951,-0.000421,-0.015538,3.343652
0.020000,17.831084,3.214452,1.149494,0.507944,-0.000374,0.002332,3.343440
0.020000,17.821132,3.212417,1.159653,0.507941,-0.000120,0.012699,3.343229
0.020000,17.811179,3.210383,1.169812,0.507933,-0.000420,-0.014987,3.343017
0.020000,17.801225,3.208352,1.179970,0.507926,-0.000366,0.002691,3.342806
0.020000,17.791272,3.206323,1.190129,0.507923,-0.000130,0.011802,3.342594
0.020000,17.781318,3.204295,1.200287,0.507915,-0.000419,-0.014450,3.342383
0.020000,17.771363,3.202271,1.210445,0.507907,-0.000358,0.003038,3.342172
0.020000,17.761409,3.200248,1.220603,0.507905,-0.000140,0.010932,3.341962
0.020000,17.751454,3.198227,1.230761,0.507896,-0.000418,-0.013926,3.341751
0.020000,17.741499,3.196208,1.240919,0.507889,-0.000351,0.003372,3.341541
0.020000,17.731543,3.194192,1.251077,0.507886,-0.000149,0.010088,3.341331
0.020000,17.721587,3.192178,1.261234,0.507878,-0.000417,-0.013417,3.341120
0.020000,17.711631,3.190165,1.271392,0.507871,-0.000344,0.003694,3.340910
0.020000,17.701675,3.188155,1.281549,0.507868,-0.000158,0.009270,3.340701
0.020000,17.691718,3.186147,1.291706,0.507860,-0.000417,-0.012921,3.340491
0.020000,17.681761,3.184141,1.301863,0.507853,-0.000336,0.004004,3.340282
0.020000,17.671803,3.182138,1.312020,0.507849,-0.000167,0.008477,3.340072
0.020000,17.661846,3.180136,1.322177,0.507841,-0.000416,-0.012438,3.339863
0.020000,17.651888,3.178136,1.332334,0.507835,-0.000330,0.004302,3.339654
0.020000,17.641930,3.176139,1.342490,0.507831,-0.000175,0.007709,3.339446
0.020000,17.631971,3.174144,1.352647,0.507823,-0.000415,-0.011968,3.339237
0.020000,17.622012,3.172150,1.362803,0.507816,-0.000323,0.004588,3.339028
0.020000,17.612053,3.170159,1.372959,0.507813,-0.000184,0.006965,3.338820
0.020000,17.602094,3.168170,1.383115,0.507804,-0.000414,-0.011510,3.338612
0.020000,17.592134,3.166183,1.393271,0.507798,-0.000317,0.004863,3.338404
0.020000,17.582174,3.164198,1.403427,0.507794,-0.000192,0.006245,3.338196
0.020000,17.572214,3.162215,1.413583,0.507786,-0.000413,-0.011065,3.337989
0.020000,17.562253,3.160235,1.423739,0.507780,-0.000311,0.005127,3.337781
0.020000,17.552292,3.158256,1.433894,0.507776,-0.000200,0.005548,3.337574
0.020000,17.542331,3.156280,1.444049,0.507767,-0.000412,-0.010632,3.337367
0.020000,17.532370,3.154305,1.454205,0.507761,-0.000305,0.005380,3.337160
0.020000,17.522408,3.152333,1.464360,0.507757,-0.000207,0.004873,3.336953
0.020000,17.512446,3.150363,1.474515,0.507749,-0.000411,-0.010211,3.336746
0.020000,17.502484,3.148394,1.484670,0.507743,-0.000299,0.005623,3.336540
0.020000,17.492521,3.146428,1.494824,0.507739,-0.000215,0.004221,3.336333
0.020000,17.482558,3.144464,1.504979,0.507730,-0.000411,-0.009802,3.336127
0.020000,17.472595,3.142502,1.515134,0.507725,-0.000294,0.005855,3.335921
0.020000,17.462631,3.140543,1.525288,0.507720,-0.000222,0.003590,3.335715
0.020000,17.452668,3.138585,1.535442,0.507712,-0.000410,-0.009403,3.335510
