dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.000421,10.683852,0.831757,0.563020,0.015335,0.309298,5.180154
0.020000,5.005512,10.673796,0.843028,0.563565,0.027241,0.595284,5.181846
0.020000,5.010621,10.663745,0.854303,0.563757,0.009597,-0.882203,5.183545
0.020000,5.015750,10.653699,0.865582,0.563954,0.009826,0.011453,5.185252
0.020000,5.020897,10.643658,0.876866,0.564184,0.011498,0.083619,5.186967
0.020000,5.026068,10.633614,0.888162,0.564816,0.031637,1.006966,5.188692
0.020000,5.031258,10.623576,0.899463,0.565022,0.010267,-1.068525,5.190424
0.020000,5.036467,10.613543,0.910767,0.565232,0.010494,0.011353,5.192165
0.020000,5.041696,10.603516,0.922076,0.565446,0.010721,0.011336,5.193914
0.020000,5.046947,10.593488,0.933396,0.565998,0.027590,0.843468,5.195672
0.020000,5.052219,10.583463,0.944723,0.566324,0.016300,-0.564509,5.197438
0.020000,5.057511,10.573444,0.956054,0.566547,0.011153,-0.257340,5.199213
0.020000,5.062823,10.563430,0.967389,0.566774,0.011378,0.011219,5.200996
0.020000,5.068156,10.553419,0.978732,0.567142,0.018382,0.350204,5.202788
0.020000,5.073513,10.543409,0.990085,0.567663,0.026037,0.382751,5.204589
0.020000,5.078889,10.533404,1.001443,0.567899,0.011802,-0.711716,5.206399
0.020000,5.084286,10.523404,1.012806,0.568139,0.012024,0.011089,5.208217
0.020000,5.089703,10.513411,1.024174,0.568384,0.012245,0.011063,5.210044
0.020000,5.095144,10.503417,1.035552,0.568932,0.027377,0.756591,5.211880
0.020000,5.100607,10.493428,1.046938,0.569287,0.017750,-0.481347,5.213725
0.020000,5.106091,10.483444,1.058329,0.569540,0.012660,-0.254528,5.215580
0.020000,5.111595,10.473465,1.069725,0.569798,0.012878,0.010915,5.217443
0.020000,5.117121,10.463493,1.081126,0.570059,0.013096,0.010883,5.219315
0.020000,5.122672,10.453519,1.092540,0.570707,0.032397,0.965052,5.221197
0.020000,5.128244,10.443551,1.103960,0.570976,0.013411,-0.949259,5.223088
0.020000,5.133838,10.433590,1.115385,0.571246,0.013498,0.004349,5.224988
0.020000,5.139454,10.423634,1.126815,0.571520,0.013713,0.010716,5.226897
0.020000,5.145091,10.413683,1.138251,0.571822,0.015084,0.068550,5.228815
0.020000,5.150754,10.403733,1.149700,0.572445,0.031195,0.805566,5.230744
0.020000,5.156439,10.393789,1.161155,0.572728,0.014106,-0.854456,5.232681
0.020000,5.162146,10.383850,1.172615,0.573014,0.014317,0.010533,5.234628
0.020000,5.167875,10.373918,1.184081,0.573304,0.014526,0.010490,5.236585
0.020000,5.173626,10.363992,1.195553,0.573599,0.014735,0.010446,5.238551
0.020000,5.179404,10.354067,1.207038,0.574215,0.030797,0.803057,5.240527
0.020000,5.185204,10.344148,1.218528,0.574541,0.016280,-0.725827,5.242513
0.020000,5.191027,10.334235,1.230025,0.574843,0.015112,-0.058397,5.244508
0.020000,5.196874,10.324328,1.241528,0.575149,0.015317,0.010238,5.246514
0.020000,5.202743,10.314428,1.253037,0.575460,0.015521,0.010187,5.248528
0.020000,5.208637,10.304531,1.264556,0.575947,0.024345,0.441228,5.250553
0.020000,5.214556,10.294638,1.276085,0.576413,0.023315,-0.051518,5.252589
0.020000,5.220498,10.284752,1.287619,0.576730,0.015882,-0.371616,5.254634
0.020000,5.226464,10.274873,1.299160,0.577052,0.016082,0.009958,5.256689
0.020000,5.232454,10.265000,1.310708,0.577378,0.016280,0.009899,5.258754
0.020000,5.238468,10.255134,1.322262,0.577707,0.016476,0.009840,5.260829
0.020000,5.244508,10.245271,1.333828,0.578297,0.029508,0.651588,5.262915
0.020000,5.250573,10.235414,1.345401,0.578674,0.018847,-0.533043,5.265011
0.020000,5.256662,10.225564,1.356982,0.579011,0.016818,-0.101444,5.267117
0.020000,5.262775,10.215721,1.368569,0.579351,0.017010,0.009582,5.269234
0.020000,5.268913,10.205885,1.380163,0.579695,0.017200,0.009515,5.271360
0.020000,5.275076,10.196056,1.391763,0.580043,0.017389,0.009446,5.273498
0.020000,5.281266,10.186231,1.403376,0.580623,0.029019,0.581502,5.275646
