dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.896342,4.760441,0.737951,0.491827,0.000479,0.015383,3.351605
0.020000,17.886721,4.758391,0.747788,0.491832,0.000244,-0.011776,3.351387
0.020000,17.877100,4.756344,0.757624,0.491835,0.000173,-0.003525,3.351170
0.020000,17.867478,4.754298,0.767461,0.491845,0.000488,0.015736,3.350952
0.020000,17.857856,4.752255,0.777298,0.491850,0.000235,-0.012667,3.350735
0.020000,17.848233,4.750213,0.787135,0.491853,0.000175,-0.002989,3.350518
0.020000,17.838609,4.748174,0.796973,0.491863,0.000497,0.016075,3.350301
0.020000,17.828985,4.746137,0.806810,0.491867,0.000226,-0.013526,3.350084
0.020000,17.819361,4.744102,0.816647,0.491871,0.000177,-0.002468,3.349867
0.020000,17.809735,4.742069,0.826485,0.491881,0.000505,0.016398,3.349650
0.020000,17.800110,4.740038,0.836323,0.491885,0.000217,-0.014355,3.349434
0.020000,17.790483,4.738009,0.846160,0.491889,0.000178,-0.001964,3.349218
0.020000,17.780856,4.735982,0.855998,0.491899,0.000512,0.016707,3.349002
0.020000,17.771229,4.733957,0.865836,0.491903,0.000209,-0.015153,3.348786
0.020000,17.761601,4.731934,0.875675,0.491907,0.000180,-0.001475,3.348570
0.020000,17.751972,4.729913,0.885513,0.491917,0.000520,0.017002,3.348354
0.020000,17.742343,4.727895,0.895351,0.491921,0.000201,-0.015921,3.348139
0.020000,17.732714,4.725878,0.905190,0.491925,0.000181,-0.001002,3.347924
0.020000,17.723083,4.723863,0.915029,0.491936,0.000527,0.017282,3.347709
0.020000,17.713453,4.721851,0.924867,0.491940,0.000194,-0.016661,3.347494
0.020000,17.703821,4.719840,0.934706,0.491943,0.000183,-0.000543,3.347279
0.020000,17.694190,4.717832,0.944545,0.491954,0.000534,0.017549,3.347064
0.020000,17.684557,4.715825,0.954384,0.491958,0.000186,-0.017372,3.346850
0.020000,17.674924,4.713821,0.964224,0.491961,0.000189,0.000147,3.346636
0.020000,17.665291,4.711819,0.974063,0.491972,0.000531,0.017063,3.346421
0.020000,17.655657,4.709818,0.983903,0.491976,0.000184,-0.017315,3.346207
0.020000,17.646022,4.707820,0.993742,0.491980,0.000199,0.000745,3.345994
0.020000,17.636387,4.705824,1.003582,0.491990,0.000520,0.016057,3.345780
0.020000,17.626751,4.703829,1.013422,0.491994,0.000186,-0.016724,3.345566
0.020000,17.617115,4.701837,1.023262,0.491998,0.000209,0.001146,3.345353
0.020000,17.607478,4.699847,1.033102,0.492008,0.000510,0.015079,3.345140
0.020000,17.597841,4.697859,1.042942,0.492012,0.000187,-0.016149,3.344927
0.020000,17.588203,4.695873,1.052783,0.492016,0.000218,0.001534,3.344714
0.020000,17.578565,4.693889,1.062623,0.492026,0.000501,0.014130,3.344501
0.020000,17.568926,4.691907,1.072464,0.492030,0.000189,-0.015587,3.344289
0.020000,17.559286,4.689927,1.082304,0.492035,0.000227,0.001908,3.344076
0.020000,17.549646,4.687949,1.092145,0.492044,0.000491,0.013208,3.343864
0.020000,17.540006,4.685973,1.101986,0.492048,0.000190,-0.015040,3.343652
0.020000,17.530365,4.683999,1.111827,0.492053,0.000236,0.002269,3.343440
0.020000,17.520723,4.682027,1.121669,0.492063,0.000482,0.012313,3.343229
0.020000,17.511081,4.680057,1.131510,0.492066,0.000192,-0.014507,3.343017
0.020000,17.501438,4.678089,1.141351,0.492071,0.000244,0.002618,3.342806
0.020000,17.491795,4.676123,1.151193,0.492081,0.000473,0.011445,3.342594
0.020000,17.482151,4.674159,1.161035,0.492085,0.000193,-0.013988,3.342383
0.020000,17.472507,4.672197,1.170876,0.492090,0.000253,0.002954,3.342172
0.020000,17.462862,4.670238,1.180718,0.492099,0.000465,0.010602,3.341962
0.020000,17.453217,4.668280,1.190560,0.492103,0.000195,-0.013482,3.341751
0.020000,17.443571,4.666324,1.200403,0.492108,0.000260,0.003278,3.341541
0.020000,17.433924,4.664370,1.210245,0.492117,0.000456,0.009785,3.341331
0.020000,17.424277,4.662418,1.220087,0.492121,0.000196,-0.012990,3.341120
0.020000,17.414630,4.660468,1.229930,0.492127,0.000268,0.003590,3.340910
0.020000,17.404982,4.658520,1.239773,0.492135,0.000448,0.008993,3.340701
0.020000,17.395333,4.656575,1.249615,0.492139,0.000198,-0.012510,3.340491
0.020000,17.385684,4.654631,1.259458,0.492145,0.000276,0.003890,3.340282
0.020000,17.376035,4.652689,1.269301,0.492154,0.000440,0.008226,3.340072
0.020000,17.366385,4.650749,1.279145,0.492158,0.000199,-0.012043,3.339863
0.020000,17.356734,4.648811,1.288988,0.492163,0.000283,0.004179,3.339654
0.020000,17.347083,4.646875,1.298831,0.492172,0.000433,0.007482,3.339446
0.020000,17.337431,4.644941,1.308675,0.492176,0.000201,-0.011589,3.339237
0.020000,17.327779,4.643009,1.318518,0.492182,0.000290,0.004457,3.339028
0.020000,17.318126,4.641080,1.328362,0.492190,0.000425,0.006761,3.338820
0.020000,17.308473,4.639152,1.338206,0.492194,0.000202,-0.011146,3.338612
0.020000,17.298819,4.637226,1.348050,0.492200,0.000297,0.004723,3.338404
0.020000,17.289165,4.635302,1.357894,0.492209,0.000418,0.006063,3.338196
0.020000,17.279510,4.633380,1.367739,0.492213,0.000204,-0.010716,3.337989
0.020000,17.269855,4.631460,1.377583,0.492219,0.000303,0.004980,3.337781
0.020000,17.260199,4.629542,1.387427,0.492227,0.000411,0.005388,3.337574
0.020000,17.250542,4.627626,1.397272,0.492231,0.000205,-0.010297,3.337367
0.020000,17.240885,4.625712,1.407117,0.492237,0.000310,0.005225,3.337160
0.020000,17.231228,4.623800,1.416962,0.492245,0.000404,0.004734,3.336953
0.020000,17.221570,4.621889,1.426807,0.492250,0.000206,-0.009889,3.336746
0.020000,17.211912,4.619981,1.436652,0.492256,0.000316,0.005461,3.336540
0.020000,17.202253,4.618075,1.446497,0.492264,0.000398,0.004102,3.336333
0.020000,17.192593,4.616171,1.456343,0.492268,0.000208,-0.009493,3.336127
0.020000,17.182933,4.614269,1.466188,0.492274,0.000322,0.005686,3.335921
0.020000,17.173273,4.612368,1.476034,0.492282,0.000391,0.003491,3.335715
0.020000,17.163612,4.610470,1.485879,0.492286,0.000209,-0.009108,3.335510
0.020000,17.153950,4.608574,1.495725,0.492293,0.000327,0.005902,3.335304
0.020000,17.144288,4.606679,1.505571,0.492301,0.000385,0.002900,3.335099
0.020000,17.134626,4.604787,1.515417,0.492305,0.000211,-0.008733,3.334894
0.020000,17.124963,4.602897,1.525264,0.492312,0.000333,0.006108,3.334689
0.020000,17.115299,4.601008,1.535110,0.492319,0.000379,0.002329,3.334484
0.020000,17.105635,4.599121,1.544956,0.492323,0.000212,-0.008369,3.334279
0.020000,17.095970,4.597237,1.554803,0.492330,0.000338,0.006305,3.334075
0.020000,17.086305,4.595354,1.564650,0.492338,0.000374,0.001778,3.333870
0.020000,17.076640,4.593474,1.574497,0.492342,0.000213,-0.008015,3.333666
0.020000,17.066974,4.591595,1.584344,0.492349,0.000343,0.006493,3.333462
0.020000,17.057307,4.589718,1.594191,0.492356,0.000368,0.001246,3.333258
0.020000,17.047640,4.587843,1.604038,0.492360,0.000215,-0.007672,3.333054
0.020000,17.037972,4.585970,1.613885,0.492367,0.000348,0.006672,3.332851
0.020000,17.028304,4.584099,1.623733,0.492375,0.000363,0.000733,3.332648
0.020000,17.018636,4.582230,1.633580,0.492379,0.000216,-0.007338,3.332444
0.020000,17.008967,4.580363,1.643428,0.492386,0.000353,0.006842,3.332241
0.020000,16.999297,4.578498,1.653276,0.492393,0.000358,0.000238,3.332038
0.020000,16.989627,4.576635,1.663124,0.492397,0.000217,-0.007013,3.331836
0.020000,16.979956,4.574774,1.672972,0.492405,0.000357,0.007003,3.331633
0.020000,16.970285,4.572914,1.682820,0.492412,0.000353,-0.000239,3.331431
0.020000,16.960614,4.571057,1.692669,0.492416,0.000219,-0.006698,3.331229
0.020000,16.950941,4.569201,1.702517,0.492423,0.000362,0.007157,3.331027
0.020000,16.941269,4.567348,1.712366,0.492430,0.000348,-0.000699,3.330825
0.020000,16.931596,4.565496,1.722214,0.492435,0.000220,-0.006393,3.330623
0.020000,16.921922,4.563646,1.732063,0.492442,0.000366,0.007302,3.330421
0.020000,16.912248,4.561799,1.741912,0.492449,0.000343,-0.001141,3.330220
0.020000,16.902574,4.559953,1.751761,0.492453,0.000221,-0.006096,3.330019
0.020000,16.892898,4.558109,1.761610,0.492461,0.000370,0.007440,3.329818
0.020000,16.883223,4.556267,1.771460,0.492467,0.000339,-0.001567,3.329617
0.020000,16.873547,4.554427,1.781309,0.492472,0.000223,-0.005808,3.329416
0.020000,16.863870,4.552589,1.791159,0.492479,0.000374,0.007570,3.329216
0.020000,16.854193,4.550753,1.801008,0.492486,0.000334,-0.001977,3.329015
0.020000,16.844516,4.548918,1.810858,0.492490,0.000224,-0.005529,3.328815
0.020000,16.834838,4.547086,1.820708,0.492498,0.000378,0.007692,3.328615
0.020000,16.825159,4.545255,1.830558,0.492505,0.000330,-0.002370,3.328415
